,Date mutation,Nature mutation,Valeur fonciere,Nombre de lots,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain,Adresse
2347,25/02/2022,Vente,"380000,00",0,Maison,231.0,5.0,1064.0,5382   GRANDS MONTIOUS LYS-HAUT-LAYON 49310 France
2348,25/02/2022,Vente,"380000,00",0,Maison,231.0,5.0,4832.0,5382   GRANDS MONTIOUS LYS-HAUT-LAYON 49310 France
2349,25/02/2022,Vente,"380000,00",0,Maison,231.0,5.0,2400.0,5382   GRANDS MONTIOUS LYS-HAUT-LAYON 49310 France
2350,25/02/2022,Vente,"380000,00",0,Maison,231.0,5.0,17319.0,5382   GRANDS MONTIOUS LYS-HAUT-LAYON 49310 France
2351,25/02/2022,Vente,"380000,00",0,Maison,231.0,5.0,5085.0,5382   GRANDS MONTIOUS LYS-HAUT-LAYON 49310 France
2352,25/02/2022,Vente,"92600,00",0,Maison,60.0,2.0,99.0,4 RUE DU VIEUX COUVENT CORON 49690 France
2353,21/02/2022,Vente,"90000,00",0,Maison,88.0,5.0,1151.0,5311   LES PELTRIES SOMLOIRE 49360 France
2354,15/02/2022,Vente,"150000,00",0,Maison,117.0,5.0,595.0,1 RUE DU CAILLOU TURQUANT 49730 France
2355,10/02/2022,Vente,"138000,00",0,Maison,76.0,4.0,400.0,6 RUE DU MEUNIER BRAIN-SUR-ALLONNES 49650 France
2356,03/02/2022,Vente,"146000,00",0,Maison,96.0,3.0,765.0,8 RTE DU MOULIN DE JARRY BRAIN-SUR-ALLONNES 49650 France
2357,04/02/2022,Vente,"140000,00",0,Maison,96.0,4.0,607.0,2 RUE CHARLES BAUDELAIRE ALLONNES 49650 France
2358,04/02/2022,Vente,"165000,00",0,Maison,110.0,3.0,1745.0,9 RUE DES VIEILLES CAVES DENEZE-SOUS-DOUE 49700 France
2359,07/02/2022,Vente,"230000,00",0,Maison,107.0,6.0,210.0,15 RUE JULES AMIOT SAUMUR 49400 France
2360,23/02/2022,Vente,"93000,00",0,Maison,82.0,3.0,585.0,589 RTE DE L AUTOMNE ALLONNES 49650 France
2361,22/02/2022,Vente,"230000,00",0,Maison,109.0,5.0,536.0,15 RUE DE LA PALEINE SAUMUR 49400 France
2362,23/02/2022,Vente,"100000,00",0,Maison,69.0,4.0,577.0,14 RUE DES GRANDS CHAMPS LA BREILLE-LES-PINS 49390 France
2363,23/02/2022,Vente,"155000,00",0,Maison,100.0,4.0,39.0,2 PL VERDUN SAUMUR 49400 France
2364,17/02/2022,Vente,"152500,00",0,Maison,120.0,3.0,223.0,13 IMP JEANNE D ARC SAUMUR 49400 France
2365,02/03/2022,Vente,"169000,00",0,Maison,113.0,5.0,718.0,12 RUE DE LA GRANDE DIME VARENNES-SUR-LOIRE 49730 France
2366,21/02/2022,Vente,"240000,00",0,Maison,119.0,4.0,284.0,784 RUE ROBERT AMY SAUMUR 49400 France
2367,17/02/2022,Vente,"40000,00",0,Maison,30.0,1.0,295.0,15 RUE DES MARTYRS TURQUANT 49730 France
2368,21/02/2022,Vente,"140000,00",0,Maison,94.0,4.0,263.0,20 RUE THEOPHILE VAUGOUIN SAUMUR 49400 France
2369,15/02/2022,Vente,"240000,00",0,Maison,75.0,3.0,1319.0,453   LES TISSONNIERES SAUMUR 49400 France
2370,15/02/2022,Vente,"240000,00",0,Maison,75.0,3.0,1129.0,453   LES TISSONNIERES SAUMUR 49400 France
2371,23/02/2022,Vente,"188500,00",0,Maison,80.0,3.0,326.0,12 RUE DE LA MAIRIE (ST-MARTIN) GENNES-VAL-DE-LOIRE 49160 France
2372,23/02/2022,Vente,"250000,00",0,Maison,122.0,5.0,500.0,2 RTE DES VINS PARNAY 49730 France
2373,23/02/2022,Vente,"250000,00",0,Maison,122.0,5.0,1037.0,2 RTE DES VINS PARNAY 49730 France
2374,24/02/2022,Vente,"72000,00",0,Maison,105.0,3.0,996.0,3 RUE DE LA PETITE VILLE LYS-HAUT-LAYON 49540 France
2375,25/02/2022,Vente,"33591,00",0,Local industriel. commercial ou assimilé,78.0,0.0,846.0,4 RUE DES DUCS D ANJOU GENNES-VAL-DE-LOIRE 49350 France
2376,25/02/2022,Vente,"33591,00",0,Local industriel. commercial ou assimilé,52.0,0.0,846.0,4 RUE DES DUCS D ANJOU GENNES-VAL-DE-LOIRE 49350 France
2377,25/02/2022,Vente,"33591,00",0,Maison,56.0,3.0,846.0,4 RUE DES DUCS D ANJOU GENNES-VAL-DE-LOIRE 49350 France
2378,25/02/2022,Vente,"150000,00",0,Maison,56.0,2.0,500.0,3 RTE DES FRENONINS BRAIN-SUR-ALLONNES 49650 France
2379,25/02/2022,Vente,"150000,00",0,Maison,56.0,2.0,1500.0,3 RTE DES FRENONINS BRAIN-SUR-ALLONNES 49650 France
2380,25/02/2022,Vente,"150000,00",0,Local industriel. commercial ou assimilé,40.0,0.0,1500.0,3 RTE DES FRENONINS BRAIN-SUR-ALLONNES 49650 France
2381,25/02/2022,Vente,"150000,00",0,Local industriel. commercial ou assimilé,40.0,0.0,500.0,3 RTE DES FRENONINS BRAIN-SUR-ALLONNES 49650 France
2382,17/02/2022,Vente,"24250,00",0,Maison,61.0,3.0,377.0,62 RUE DE LA DIVE MONTREUIL-BELLAY 49260 France
2383,01/03/2022,Vente,"1,00",0,Maison,63.0,3.0,4.0,5 RUE DE LA GARENNE LYS-HAUT-LAYON 49540 France
2384,25/02/2022,Vente,"240000,00",0,Maison,106.0,4.0,700.0,108 CHE DE GRENELLE SAUMUR 49400 France
2385,25/02/2022,Vente,"240000,00",0,Maison,106.0,4.0,700.0,108 CHE DE GRENELLE SAUMUR 49400 France
2386,28/02/2022,Vente,"228000,00",0,Appartement,52.0,2.0,108.0,33 RUE SAINT JEAN SAUMUR 49400 France
2387,28/02/2022,Vente,"228000,00",0,Appartement,52.0,3.0,108.0,33 RUE SAINT JEAN SAUMUR 49400 France
2388,28/02/2022,Vente,"228000,00",0,Local industriel. commercial ou assimilé,108.0,0.0,108.0,33 RUE SAINT JEAN SAUMUR 49400 France
2389,22/02/2022,Vente,"15000,00",0,Maison,78.0,3.0,623.0,388 RUE D ARGENTON DOUE EN ANJOU 49700 France
2390,28/02/2022,Vente,"105000,00",0,Local industriel. commercial ou assimilé,40.0,0.0,372.0,5 RUE DE L AUBANCE TUFFALUN 49700 France
2391,04/03/2022,Vente,"52000,00",0,Local industriel. commercial ou assimilé,122.0,0.0,186.0,6 PL DE VERDUN DOUE EN ANJOU 49700 France
2392,04/03/2022,Vente,"52000,00",0,Maison,135.0,5.0,186.0,6 PL DE VERDUN DOUE EN ANJOU 49700 France
2393,23/02/2022,Vente,"195000,00",0,Maison,83.0,3.0,1987.0,9 RUE FALIGAN DOUE EN ANJOU 49700 France
2394,18/02/2022,Vente,"40000,00",0,Maison,122.0,4.0,348.0,20 RTE DES POULINIERES ALLONNES 49650 France
2395,25/02/2022,Vente,"217000,00",0,Maison,114.0,4.0,608.0,12 RUE VICTOR HUGO VIVY 49680 France
2396,25/02/2022,Vente,"230000,00",0,Maison,102.0,5.0,1053.0,77 RUE DOREE ALLONNES 49650 France
2397,25/02/2022,Vente,"85000,00",0,Maison,78.0,3.0,1000.0,43 RUE ST SEBASTIEN ALLONNES 49650 France
2398,19/02/2022,Vente,"215000,00",0,Maison,115.0,4.0,900.0,561 RTE DE RECOUVRANCE ALLONNES 49650 France
2399,19/02/2022,Vente,"215000,00",0,Maison,115.0,4.0,1700.0,561 RTE DE RECOUVRANCE ALLONNES 49650 France
2400,21/02/2022,Vente,"170000,00",0,Maison,88.0,5.0,559.0,44 RUE DES FAUVETTES SAUMUR 49400 France
2401,28/02/2022,Vente,"190000,00",0,Maison,149.0,5.0,1470.0,40 RUE PERRIER VILLEBERNIER 49400 France
2402,24/02/2022,Vente,"185000,00",0,Maison,121.0,7.0,620.0,9 RUE RABELAIS CORON 49690 France
2403,25/02/2022,Vente,"149600,00",0,Maison,110.0,5.0,760.0,39 RUE DES MAUGES SOMLOIRE 49360 France
2404,03/03/2022,Vente,"247916,00",0,Maison,197.0,7.0,1018.0,5220 RUE FRANCOIS GUERIF LA PLAINE 49360 France
2405,25/02/2022,Vente,"125000,00",0,Maison,200.0,5.0,604.0,27 RUE GEORGES BRASSENS DOUE EN ANJOU 49700 France
2406,28/02/2022,Vente,"80350,00",0,Maison,95.0,3.0,100.0,2 RUE DE CERNUSSON DOUE EN ANJOU 49700 France
2407,04/03/2022,Vente,"119900,00",0,Maison,70.0,5.0,303.0,4 RUE ANTOINE DE SAINT EXUPERY SAUMUR 49400 France
2408,01/03/2022,Vente,"350000,00",0,Maison,180.0,5.0,2000.0,39   NIDEVELLE GENNES-VAL-DE-LOIRE 49350 France
2409,01/03/2022,Vente,"350000,00",0,Maison,180.0,5.0,4938.0,39   NIDEVELLE GENNES-VAL-DE-LOIRE 49350 France
2410,10/02/2022,Vente,"100000,00",0,Maison,82.0,3.0,968.0,13 RUE DE L ARGURAY LE PUY-NOTRE-DAME 49260 France
2411,23/02/2022,Vente,"87000,00",0,Maison,75.0,2.0,810.0,2 ALL DES CYTISES TERRANJOU 49540 France
2412,04/03/2022,Vente,"91000,00",0,Maison,110.0,5.0,434.0,3 RUE DU CALVAIRE LA PLAINE 49360 France
2413,28/02/2022,Vente,"180000,00",0,Maison,75.0,5.0,320.0,210 RUE LAMARTINE SAUMUR 49400 France
2414,28/02/2022,Vente,"180000,00",0,Maison,75.0,5.0,560.0,210 RUE LAMARTINE SAUMUR 49400 France
2415,28/02/2022,Vente,"180000,00",0,Local industriel. commercial ou assimilé,29.0,0.0,746.0,271 ALL DES CYTISES SAUMUR 49400 France
2416,28/02/2022,Vente,"180000,00",0,Maison,96.0,4.0,746.0,271 ALL DES CYTISES SAUMUR 49400 France
2417,28/02/2022,Vente,"180000,00",0,Maison,96.0,4.0,500.0,271 ALL DES CYTISES SAUMUR 49400 France
2418,28/02/2022,Vente,"180000,00",0,Local industriel. commercial ou assimilé,29.0,0.0,500.0,271 ALL DES CYTISES SAUMUR 49400 France
2419,13/01/2022,Vente,"373000,00",0,Maison,165.0,4.0,2127.0,7 IMP DES PRES BLONDEAU GENNES-VAL-DE-LOIRE 49350 France
2420,13/01/2022,Vente,"373000,00",0,Local industriel. commercial ou assimilé,246.0,0.0,2127.0,7 IMP DES PRES BLONDEAU GENNES-VAL-DE-LOIRE 49350 France
2421,13/01/2022,Vente,"373000,00",0,Maison,165.0,4.0,704.0,7 IMP DES PRES BLONDEAU GENNES-VAL-DE-LOIRE 49350 France
2422,13/01/2022,Vente,"373000,00",0,Local industriel. commercial ou assimilé,246.0,0.0,704.0,7 IMP DES PRES BLONDEAU GENNES-VAL-DE-LOIRE 49350 France
2423,02/03/2022,Vente,"130100,00",0,Maison,70.0,2.0,352.0,1   LA RUE GREZILLE GENNES-VAL-DE-LOIRE 49320 France
2424,10/02/2022,Vente,"99600,00",0,Maison,95.0,4.0,320.0,3 RUE DES CHAINTRES SAINT-PAUL-DU-BOIS 49310 France
2425,16/02/2022,Vente,"72342,00",0,Maison,60.0,2.0,210.0,2 RUE DE L ECOLE DE LA SALLE CHEMILLE-EN-ANJOU 49310 France
2426,28/02/2022,Vente,"130000,00",0,Maison,83.0,2.0,123.0,3 IMP DE LA NOUE SOUZAY-CHAMPIGNY 49400 France
2427,28/02/2022,Vente,"130000,00",0,Maison,83.0,2.0,525.0,3 IMP DE LA NOUE SOUZAY-CHAMPIGNY 49400 France
2428,06/01/2022,Vente,"295000,00",0,Maison,141.0,6.0,570.0,13 RUE D'ANJOU SEICHES-SUR-LE-LOIR 49140 France
2429,04/01/2022,Vente,"212000,00",0,Maison,56.0,3.0,956.0,76 RUE DES GARDES BEAUFORT-EN-ANJOU 49250 France
2430,04/01/2022,Vente,"212000,00",0,Maison,95.0,4.0,993.0,78 RUE DES GARDES BEAUFORT-EN-ANJOU 49250 France
2431,06/01/2022,Vente,"20000,00",0,Maison,67.0,3.0,60.0,4 PL DE L EGLISE (ECHEMIRE) BAUGE EN ANJOU 49150 France
2432,05/01/2022,Vente,"132000,00",0,Maison,73.0,4.0,101.0,1   COUR DE L'ESPERANCE BLOU 49160 France
2433,13/01/2022,Vente,"90000,00",0,Maison,34.0,1.0,470.0,9 RUE DE LA FONTAINE LES BOIS D'ANJOU 49250 France
2434,07/01/2022,Vente,"137000,00",0,Maison,88.0,5.0,521.0,5720 RTE DE BREIL NOYANT-VILLAGES 49490 France
2435,07/01/2022,Vente,"137000,00",0,Maison,88.0,5.0,1000.0,5720 RTE DE BREIL NOYANT-VILLAGES 49490 France
2436,14/01/2022,Vente,"165000,00",0,Maison,95.0,5.0,469.0,89 AV DE SAUMUR LONGUE-JUMELLES 49160 France
2437,06/01/2022,Vente,"434400,00",0,Maison,205.0,10.0,768.0,5 RUE DE LA VALLEE LA MENITRE 49250 France
2438,10/01/2022,Vente,"80000,00",0,Maison,56.0,2.0,298.0,11 CHE DE MOULINES BEAUFORT-EN-ANJOU 49250 France
2439,13/01/2022,Vente,"145000,00",0,Maison,82.0,3.0,154.0,12 RUE BOURGUILLAUME BEAUFORT-EN-ANJOU 49250 France
2440,10/01/2022,Vente,"143000,00",0,Maison,70.0,2.0,716.0,5 RTE DE LA POISSONNIERE LA MENITRE 49250 France
2441,10/01/2022,Vente,"330000,00",0,Maison,180.0,8.0,149.0,60 RUE GROLLAY MAZE-MILON 49630 France
2442,07/01/2022,Vente,"287000,00",0,Maison,136.0,6.0,4151.0,37 RUE CHEVREUL MAZE-MILON 49630 France
2443,07/01/2022,Vente,"287000,00",0,Maison,136.0,6.0,500.0,37 RUE CHEVREUL MAZE-MILON 49630 France
2444,07/01/2022,Vente,"287000,00",0,Maison,136.0,6.0,1500.0,37 RUE CHEVREUL MAZE-MILON 49630 France
2445,18/01/2022,Vente,"117000,00",0,Maison,67.0,4.0,725.0,20 RUE DE MILNGAVIE BAUGE EN ANJOU 49150 France
2446,14/01/2022,Vente,"110000,00",0,Local industriel. commercial ou assimilé,80.0,0.0,520.0,45 RUE TRAVERSIERE LONGUE-JUMELLES 49160 France
2447,10/01/2022,Vente,"70000,00",0,Maison,100.0,2.0,820.0,2145 RTE CHENE BAUGE EN ANJOU 49150 France
2448,17/01/2022,Vente,"120000,00",0,Maison,69.0,3.0,603.0,3 RUE JEANNE D ARC LONGUE-JUMELLES 49160 France
2449,12/01/2022,Vente,"50000,00",0,Maison,72.0,3.0,500.0,241 CHE DE LANDOGIS MOULIHERNE 49390 France
2450,12/01/2022,Vente,"50000,00",0,Maison,72.0,3.0,937.0,241 CHE DE LANDOGIS MOULIHERNE 49390 France
2451,17/01/2022,Vente,"18000,00",0,Maison,22.0,1.0,259.0,722 CHE DE LA TOUCHARDIERE MOULIHERNE 49390 France
2452,14/01/2022,Vente,"40000,00",0,Maison,60.0,2.0,1556.0,5124   LA PETITE COUDRE BLOU 49160 France
2453,03/01/2022,Vente,"33000,00",0,Maison,42.0,4.0,621.0,45 RTE DE BAUGE (NOYANT) NOYANT-VILLAGES 49490 France
2454,17/01/2022,Vente,"80000,00",0,Maison,113.0,3.0,102.0,23 RUE DES MOULINS MORANNES SUR SARTHE-DAUMERAY 49640 France
2455,04/01/2022,Vente,"265000,00",0,Maison,91.0,6.0,500.0,4 CHE DES RUISSEAUX LOIRE-AUTHION 49630 France
2456,04/01/2022,Vente,"265000,00",0,Maison,91.0,6.0,500.0,4 CHE DES RUISSEAUX LOIRE-AUTHION 49630 France
2457,21/01/2022,Vente,"103000,00",0,Maison,98.0,4.0,109.0,17 RUE CHARLES DE GAULLE LES RAIRIES 49430 France
2458,10/01/2022,Vente,"87750,00",0,Maison,53.0,3.0,493.0,1010 RTE DES CHAUVES SOURIS BAUGE EN ANJOU 49150 France
2459,18/01/2022,Vente,"153000,00",0,Maison,120.0,5.0,577.0,12 RUE SAINT LEONARD DURTAL 49430 France
2460,18/01/2022,Vente,"86600,00",0,Maison,55.0,2.0,37.0,12 PL DE L EGLISE (ECHEMIRE) BAUGE EN ANJOU 49150 France
2461,07/01/2022,Vente,"200000,00",0,Maison,167.0,4.0,4109.0,5019   LES FERMES NOYANT-VILLAGES 49490 France
2462,17/01/2022,Vente,"371780,00",0,Maison,140.0,5.0,1000.0,256 RTE DE MONTJOIE BAUGE EN ANJOU 49150 France
2463,17/01/2022,Vente,"371780,00",0,Maison,140.0,5.0,6053.0,256 RTE DE MONTJOIE BAUGE EN ANJOU 49150 France
2464,10/01/2022,Vente,"136000,00",0,Maison,79.0,5.0,228.0,92 RUE SAINT PIERRE DURTAL 49430 France
2465,19/01/2022,Vente,"150000,00",0,Maison,77.0,3.0,830.0,5 IMP DES GRILLONS ETRICHE 49330 France
2466,24/01/2022,Vente,"155000,00",0,Maison,149.0,6.0,213.0,26 RUE JEAN DE BLOIS MORANNES SUR SARTHE-DAUMERAY 49640 France
2467,19/01/2022,Vente,"130000,00",0,Maison,140.0,7.0,895.0,5 RUE DE MONTRUCHON NOYANT-VILLAGES 49490 France
2468,21/01/2022,Vente,"88000,00",0,Maison,74.0,3.0,1028.0,6 RUE DU LAVOIR (FOUGERE) BAUGE EN ANJOU 49150 France
2469,10/01/2022,Vente,"225000,00",0,Maison,108.0,6.0,649.0,29 RUE HENRI REGNIER SEICHES-SUR-LE-LOIR 49140 France
2470,19/01/2022,Vente,"50000,00",0,Maison,66.0,0.0,1079.0,35 RTE DE L OISELLERIE MOULIHERNE 49390 France
2471,31/01/2022,Vente,"230000,00",0,Maison,107.0,6.0,531.0,9 RUE DU CHASTENAY LOIRE-AUTHION 49140 France
2472,12/01/2022,Vente,"132000,00",0,Maison,84.0,5.0,912.0,2 IMP DE LA PAGERIE BAUGE EN ANJOU 49150 France
2473,25/01/2022,Vente,"55500,00",0,Maison,50.0,2.0,58.0,12 RUE SAINT NICOLAS MORANNES SUR SARTHE-DAUMERAY 49640 France
2474,11/01/2022,Vente,"155000,00",0,Maison,67.0,3.0,684.0,12 RUE DE LA POSTE CORZE 49140 France
2475,12/01/2022,Vente,"177000,00",0,Maison,94.0,4.0,1298.0,12 RUE DE LA PAIX SERMAISE 49140 France
2476,28/01/2022,Vente,"195000,00",0,Maison,120.0,4.0,180.0,46 RUE PASTEUR SEICHES-SUR-LE-LOIR 49140 France
2477,17/01/2022,Vente,"136888,89",0,Maison,156.0,6.0,1230.0,892 RTE DE LA MARBRONNIERE LOIRE-AUTHION 49140 France
2478,07/01/2022,Vente,"82500,00",0,Maison,121.0,3.0,1114.0,29 RTE DES FONTAINES SAINT-PHILBERT-DU-PEUPLE 49160 France
2479,26/01/2022,Vente,"310000,00",0,Maison,154.0,4.0,500.0,3 ALL DES BRIGAUDERIES LONGUE-JUMELLES 49160 France
2480,26/01/2022,Vente,"310000,00",0,Maison,154.0,4.0,574.0,3 ALL DES BRIGAUDERIES LONGUE-JUMELLES 49160 France
2481,21/01/2022,Vente,"120000,00",0,Maison,40.0,2.0,1000.0,1451 D D82-ROUTE DE CHEVIRE-JARZE BAUGE EN ANJOU 49150 France
2482,21/01/2022,Vente,"120000,00",0,Maison,40.0,2.0,1500.0,1451 D D82-ROUTE DE CHEVIRE-JARZE BAUGE EN ANJOU 49150 France
2483,21/01/2022,Vente,"120000,00",0,Maison,40.0,2.0,5380.0,1451 D D82-ROUTE DE CHEVIRE-JARZE BAUGE EN ANJOU 49150 France
2484,20/01/2022,Vente,"108000,00",0,Maison,48.0,1.0,287.0,5 RUE DU PONT DES FEES BAUGE EN ANJOU 49150 France
2485,20/01/2022,Vente,"108000,00",0,Maison,48.0,1.0,449.0,5 RUE DU PONT DES FEES BAUGE EN ANJOU 49150 France
2486,18/01/2022,Vente,"72000,00",0,Maison,77.0,4.0,547.0,25 RUE D'ANJOU MOULIHERNE 49390 France
2487,14/01/2022,Vente,"380000,00",0,Maison,275.0,8.0,568.0,26 AV DU GENERAL DE GAULLE BAUGE EN ANJOU 49150 France
2488,14/01/2022,Vente,"380000,00",0,Maison,275.0,8.0,2500.0,26 AV DU GENERAL DE GAULLE BAUGE EN ANJOU 49150 France
2489,19/01/2022,Vente,"265000,00",0,Maison,199.0,7.0,500.0,4 RUE DE LA TONNELLERIE BAUGE EN ANJOU 49150 France
2490,19/01/2022,Vente,"265000,00",0,Maison,199.0,7.0,2723.0,4 RUE DE LA TONNELLERIE BAUGE EN ANJOU 49150 France
2491,11/01/2022,Vente,"129300,00",0,Maison,75.0,5.0,312.0,11 RUE DES CHAMPS RENAULT LONGUE-JUMELLES 49160 France
2492,19/01/2022,Vente,"305000,00",0,Maison,200.0,6.0,678.0,5200   LA POULARDERIE (FONTAINE) LES BOIS D'ANJOU 49250 France
2493,19/01/2022,Vente,"305000,00",0,Maison,200.0,6.0,2491.0,5200   LA POULARDERIE (FONTAINE) LES BOIS D'ANJOU 49250 France
2494,24/01/2022,Vente,"175000,00",0,Maison,85.0,5.0,448.0,4 RUE DES GRIVES BEAUFORT-EN-ANJOU 49250 France
2495,14/01/2022,Vente,"35000,00",0,Maison,90.0,3.0,50.0,2 RUE GRAND'RUE LES BOIS D'ANJOU 49250 France
2496,27/01/2022,Vente,"220000,00",0,Maison,90.0,3.0,1470.0,5639 RUE JEAN DE BLOIS MORANNES SUR SARTHE-DAUMERAY 49640 France
2497,27/01/2022,Vente,"220000,00",0,Maison,90.0,3.0,500.0,5639 RUE JEAN DE BLOIS MORANNES SUR SARTHE-DAUMERAY 49640 France
2498,17/01/2022,Vente,"317500,00",0,Maison,115.0,4.0,2789.0,1040 RTE DE MONTPOLLIN BAUGE EN ANJOU 49150 France
2499,28/01/2022,Vente,"164500,00",0,Maison,120.0,4.0,800.0,5186   LES PETITES LANDES BARACE 49430 France
2500,28/01/2022,Vente,"164500,00",0,Maison,120.0,4.0,560.0,5186   LES PETITES LANDES BARACE 49430 France
2501,14/01/2022,Vente,"440000,00",0,Local industriel. commercial ou assimilé,688.0,0.0,1753.0,11 RUE DE NOYANT VERNANTES 49390 France
2502,14/01/2022,Vente,"440000,00",0,Local industriel. commercial ou assimilé,630.0,0.0,610.0,10 RUE DE NOYANT VERNANTES 49390 France
2503,14/01/2022,Vente,"440000,00",0,Local industriel. commercial ou assimilé,630.0,0.0,1760.0,10 RUE DE NOYANT VERNANTES 49390 France
2504,14/01/2022,Vente,"440000,00",0,Local industriel. commercial ou assimilé,447.0,0.0,610.0,10 RUE DE NOYANT VERNANTES 49390 France
2505,14/01/2022,Vente,"440000,00",0,Local industriel. commercial ou assimilé,447.0,0.0,1760.0,10 RUE DE NOYANT VERNANTES 49390 France
2506,21/01/2022,Vente,"150000,00",0,Maison,112.0,5.0,261.0,3 RUE DES CAVES LES BOIS D'ANJOU 49250 France
2507,19/01/2022,Vente,"140000,00",0,Maison,103.0,5.0,148.0,14 RUE DE VERNOIL VERNANTES 49390 France
2508,19/01/2022,Vente,"210000,00",0,Maison,75.0,3.0,502.0,19 CHE DU MESNIL MAZE-MILON 49630 France
2509,19/01/2022,Vente,"210000,00",0,Maison,75.0,3.0,500.0,19 CHE DU MESNIL MAZE-MILON 49630 France
2510,20/01/2022,Vente,"319350,00",0,Maison,148.0,7.0,966.0,8 IMP DES FRAISIERS LA MENITRE 49250 France
2511,17/01/2022,Vente,"110000,00",0,Maison,60.0,3.0,2333.0,13 RTE DES MANDOTTIERES LES BOIS D'ANJOU 49250 France
2512,17/01/2022,Vente,"110000,00",0,Maison,60.0,3.0,500.0,13 RTE DES MANDOTTIERES LES BOIS D'ANJOU 49250 France
2513,05/01/2022,Vente,"150000,00",0,Maison,143.0,3.0,1000.0,5218   LA SCEVOLINIERE LES BOIS D'ANJOU 49250 France
2514,05/01/2022,Vente,"150000,00",0,Maison,143.0,3.0,730.0,5218   LA SCEVOLINIERE LES BOIS D'ANJOU 49250 France
2515,28/01/2022,Vente,"305000,00",0,Maison,140.0,7.0,1000.0,88 RTE DE SARRIGNE (CORNE) LOIRE-AUTHION 49630 France
2516,28/01/2022,Vente,"305000,00",0,Maison,140.0,7.0,500.0,88 RTE DE SARRIGNE (CORNE) LOIRE-AUTHION 49630 France
2517,03/02/2022,Vente,"245000,00",0,Maison,61.0,1.0,406.0,3 RTE DE LA CRETAUDIERE (CORNE) LOIRE-AUTHION 49630 France
2518,17/01/2022,Vente,"85000,00",0,Maison,65.0,2.0,1215.0,5082   LONLAY DURTAL 49430 France
2519,03/02/2022,Vente,"71927,15",0,Maison,98.0,4.0,1347.0,27 RTE DE CHAUMONT JARZE VILLAGES 49140 France
2520,21/01/2022,Vente,"105000,00",0,Maison,100.0,6.0,344.0,18 RTE DE SARRIGNE (CORNE) LOIRE-AUTHION 49630 France
2521,27/01/2022,Vente,"100000,00",0,Maison,115.0,4.0,2070.0,6 RTE DE JARZE SERMAISE 49140 France
2522,11/01/2022,Vente,"155000,00",0,Appartement,52.0,3.0,40.0,8 RUE DE LA GARENNE ETRICHE 49330 France
2523,11/01/2022,Vente,"155000,00",0,Maison,28.0,1.0,40.0,8 RUE DE LA GARENNE ETRICHE 49330 France
2524,11/01/2022,Vente,"155000,00",0,Appartement,51.0,3.0,40.0,8 RUE DE LA GARENNE ETRICHE 49330 France
2525,20/01/2022,Vente,"70000,00",0,Maison,66.0,2.0,4828.0,5029   LA PROMENADE (CHALONNES) NOYANT-VILLAGES 49490 France
2526,21/01/2022,Vente,"40000,00",0,Maison,63.0,2.0,1607.0,5034   LA BOULAIE (PARCAY LES P) NOYANT-VILLAGES 49390 France
2527,20/01/2022,Vente,"380000,00",0,Maison,260.0,6.0,2840.0,5172   LES HUARDIERES MORANNES SUR SARTHE-DAUMERAY 49640 France
2528,07/02/2022,Vente,"250000,00",0,Maison,168.0,5.0,272.0,9 PL DE L EGLISE MORANNES SUR SARTHE-DAUMERAY 49640 France
2529,07/02/2022,Vente,"250000,00",0,Local industriel. commercial ou assimilé,350.0,0.0,272.0,9 PL DE L EGLISE MORANNES SUR SARTHE-DAUMERAY 49640 France
2530,02/02/2022,Vente,"116000,00",0,Maison,92.0,3.0,79.0,4 RUE DU SALVERT LONGUE-JUMELLES 49160 France
2531,03/02/2022,Vente,"180000,00",0,Maison,105.0,4.0,222.0,23 RTE DE LA LOIRE MAZE-MILON 49630 France
2532,03/02/2022,Vente,"115000,00",0,Maison,70.0,4.0,509.0,19 RUE DE JALESNES VERNANTES 49390 France
2533,03/02/2022,Vente,"115000,00",0,Local industriel. commercial ou assimilé,130.0,0.0,509.0,19 RUE DE JALESNES VERNANTES 49390 France
2534,26/01/2022,Vente,"20500,00",0,Maison,49.0,2.0,165.0,5009   LES RATTERIES NOYANT-VILLAGES 49490 France
2535,09/02/2022,Vente,"72000,00",0,Maison,126.0,4.0,329.0,13 RUE DE LA VINCENDERIE VERNOIL-LE-FOURRIER 49390 France
2536,18/01/2022,Vente,"11500,00",0,Maison,48.0,2.0,177.0,5061   LA ROULTIERE (BREIL) NOYANT-VILLAGES 49490 France
2537,25/01/2022,Vente,"80000,00",0,Maison,50.0,2.0,243.0,14 RUE SAINT NICOLAS MORANNES SUR SARTHE-DAUMERAY 49640 France
2538,18/01/2022,Vente,"48200,00",0,Maison,74.0,3.0,314.0,19 RUE DES CASTORS SEICHES-SUR-LE-LOIR 49140 France
2539,04/02/2022,Vente,"202000,00",0,Maison,180.0,4.0,3280.0,4 RTE DU VIEUX PRESSOIR VERNANTES 49390 France
2540,20/01/2022,Vente,"130000,00",0,Maison,68.0,4.0,651.0,4 RUE DU CALVAIRE JARZE VILLAGES 49140 France
2541,02/02/2022,Vente,"47000,00",0,Maison,116.0,4.0,3171.0,5005   LE HAUT BAREIL NOYANT-VILLAGES 49490 France
2542,12/01/2022,Vente,"55555,00",0,Maison,60.0,3.0,42.0,33 RUE NATIONALE LA CHAPELLE-SAINT-LAUD 49140 France
